date,gal_hour_model20T-1,gal_hour_model20T-2,gal_hour_model30T-1,gal_hour_model30T-2,gal_hour_model30T-3,gal_hour_model36T-1,gal_hour_model36T-2,gal_hour_model39T-1,gal_hour_model39T-2,gal_hour_model49T-1,hours_machine_model20T-1,hours_machine_model20T-2,hours_machine_model30T-1,hours_machine_model30T-2,hours_machine_model30T-3,hours_machine_model36T-1,hours_machine_model36T-2,hours_machine_model39T-1,hours_machine_model39T-2,hours_machine_model49T-1,idle_percentage_model20T-1,idle_percentage_model20T-2,idle_percentage_model30T-1,idle_percentage_model30T-2,idle_percentage_model30T-3,idle_percentage_model36T-1,idle_percentage_model36T-2,idle_percentage_model39T-1,idle_percentage_model39T-2,idle_percentage_model49T-1,operating_percentage_model20T-1,operating_percentage_model20T-2,operating_percentage_model30T-1,operating_percentage_model30T-2,operating_percentage_model30T-3,operating_percentage_model36T-1,operating_percentage_model36T-2,operating_percentage_model39T-1,operating_percentage_model39T-2,operating_percentage_model49T-1,total_fuel_model20T-1,total_fuel_model20T-2,total_fuel_model30T-1,total_fuel_model30T-2,total_fuel_model30T-3,total_fuel_model36T-1,total_fuel_model36T-2,total_fuel_model39T-1,total_fuel_model39T-2,total_fuel_model49T-1,coal_prod,waste_prod,haul_truck_15.0m3,haul_truck_24.0m3,haul_truck_25.0m3,haul_truck_27.0m3,truck_trips_15.0m3,truck_trips_24.0m3,truck_trips_25.0m3,truck_trips_27.0m3,rainfall_mm
2025-05-08,2.765,0.0,6.8,7.9,8.1,0.0,0.0,6.8,8.1,0.0,6.058,0.0,0.6,15.4,6.4,0.0,0.0,10.4,12.0,0.0,26.0,0.0,33.3,30.5,20.3,0.0,0.0,26.0,22.5,0.0,74.0,0.0,66.7,69.5,79.7,0.0,0.0,74.0,77.5,0.0,16.7501,0.0,4.3,122.2,52.3,0.0,0.0,71.4,97.8,0.0,132.6,7584.0,10.0,2.0,0.0,4.0,245.0,65.0,0.0,87.0,12.4
2025-05-09,2.4977,0.0,8.7,8.7,6.6,0.0,0.0,5.8,8.4,0.0,9.659,0.0,8.2,15.4,8.5,0.0,0.0,8.8,14.1,0.0,30.0,0.0,14.6,23.4,35.3,0.0,0.0,33.0,18.4,0.0,70.0,0.0,85.4,76.6,64.7,0.0,0.0,67.0,81.6,0.0,24.125,0.0,72.5,134.8,56.5,0.0,0.0,51.7,119.7,0.0,182.325,9570.0,10.0,2.0,0.0,4.0,292.0,79.0,0.0,122.0,7.2
2025-05-10,2.7581,0.0,8.8,8.9,7.1,0.0,0.0,8.0,8.1,0.0,10.333,0.0,13.9,18.9,13.8,0.0,0.0,10.8,18.4,0.0,28.0,0.0,18.7,20.6,29.7,0.0,0.0,13.0,21.7,0.0,72.0,0.0,81.3,79.4,70.3,0.0,0.0,87.0,78.3,0.0,28.4999,0.0,122.9,168.9,99.0,0.0,0.0,86.9,150.1,0.0,200.175,13788.0,10.0,2.0,0.0,4.0,400.0,113.0,0.0,188.0,0.0
2025-05-11,0.0,0.0,7.4,8.5,8.3,0.0,0.0,8.3,6.7,0.0,0.0,0.0,8.3,12.6,10.1,0.0,0.0,9.2,12.2,0.0,0.0,0.0,22.9,25.4,20.8,0.0,0.0,13.0,30.3,0.0,0.0,0.0,77.1,74.6,79.2,0.0,0.0,87.0,69.7,0.0,0.0,0.0,62.4,107.1,84.7,0.0,0.0,77.0,82.4,0.0,75.22500000000001,7584.0,10.0,2.0,0.0,4.0,243.0,55.0,0.0,97.0,0.0
2025-05-12,0.0,0.0,7.6,10.2,7.7,0.0,0.0,7.2,7.4,0.0,0.0,0.0,4.2,11.2,9.3,0.0,0.0,10.8,9.9,0.0,0.0,0.0,21.4,11.6,18.3,0.0,0.0,25.0,26.3,0.0,0.0,0.0,78.6,88.4,81.7,0.0,0.0,75.0,73.7,0.0,0.0,0.0,32.1,115.7,73.5,0.0,0.0,78.8,74.0,0.0,104.55,10521.0,9.0,2.0,0.0,4.0,332.0,74.5,0.0,139.0,0.0
2025-05-14,0.0,0.0,9.2,9.0,5.6,0.0,0.0,6.9,8.3,0.0,0.0,0.0,15.0,15.3,2.6,0.0,0.0,16.2,11.1,0.0,0.0,0.0,9.3,17.6,15.4,0.0,0.0,25.9,15.3,0.0,0.0,0.0,90.7,82.4,84.6,0.0,0.0,74.1,84.7,0.0,0.0,0.0,139.2,138.3,15.2,0.0,0.0,113.1,92.9,0.0,291.975,10467.0,9.0,2.0,0.0,4.0,327.0,72.0,0.0,142.0,19.3
2025-05-15,0.0,0.0,9.1,8.1,2.5,0.0,0.0,6.9,7.9,0.0,0.0,0.0,14.2,15.8,0.3,0.0,0.0,15.4,5.8,0.0,0.0,0.0,11.3,22.2,66.7,0.0,0.0,23.4,17.2,0.0,0.0,0.0,88.7,77.8,33.3,0.0,0.0,76.6,82.8,0.0,0.0,0.0,129.5,129.1,1.0,0.0,0.0,107.8,46.6,0.0,191.25,9522.0,9.0,2.0,0.0,4.0,340.0,92.0,0.0,82.0,2.2
2025-05-16,0.0,0.0,8.6,8.2,1.8,0.0,0.0,8.3,7.6,0.0,0.0,0.0,8.9,8.0,2.7,0.0,0.0,7.9,7.9,0.0,0.0,0.0,14.6,22.5,74.1,0.0,0.0,11.4,25.3,0.0,0.0,0.0,85.4,77.5,25.9,0.0,0.0,88.6,74.7,0.0,0.0,0.0,78.0,65.3,5.0,0.0,0.0,66.4,60.9,0.0,0.0,4155.0,9.0,2.0,0.0,4.0,176.0,17.0,0.0,41.0,116.8
2025-05-17,0.0,0.0,7.2,0.0,2.1,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.7,0.0,0.4,0.0,0.0,1.4,0.0,0.0,0.0,2163.0,8.0,2.0,0.0,4.0,125.0,3.0,0.0,8.0,10.9
2025-05-18,0.0,0.0,8.4,7.8,1.3,0.0,0.0,7.9,7.6,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,13.0,7.1,0.0,0.0,0.0,20.0,28.2,0.0,0.0,0.0,16.9,21.1,0.0,0.0,0.0,80.0,71.8,0.0,0.0,0.0,83.1,78.9,0.0,0.0,0.0,84.5,86.5,0.1,0.0,0.0,104.3,54.1,0.0,14.025,6610.5,9.0,2.0,0.0,4.0,215.5,44.0,0.0,86.0,6.6
2025-05-19,0.0,0.0,9.1,9.0,7.1,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.9,6.7,3.6,0.0,0.0,8.7,0.0,0.0,0.0,0.0,13.0,17.9,22.2,0.0,0.0,18.4,0.0,0.0,0.0,0.0,87.0,82.1,77.8,0.0,0.0,81.6,0.0,0.0,0.0,0.0,62.8,60.9,26.3,0.0,0.0,70.7,0.0,0.0,76.5,7509.0,10.0,2.0,0.0,4.0,294.0,38.0,0.0,81.0,0.7
2025-05-20,0.0,0.0,8.3,8.3,7.1,0.0,0.0,7.8,0.0,0.0,0.0,0.0,7.4,12.4,7.5,0.0,0.0,10.9,0.0,0.0,0.0,0.0,20.3,26.6,28.0,0.0,0.0,19.3,0.0,0.0,0.0,0.0,79.7,73.4,72.0,0.0,0.0,80.7,0.0,0.0,0.0,0.0,62.3,103.8,53.4,0.0,0.0,85.5,0.0,0.0,103.275,8712.0,10.0,2.0,0.0,4.0,303.0,42.0,0.0,117.0,8.8
2025-05-21,0.0,0.0,9.2,9.7,8.9,0.0,0.0,5.2,7.4,0.0,0.0,0.0,10.7,12.1,8.7,0.0,0.0,3.5,0.0,0.0,0.0,0.0,13.1,15.7,14.9,0.0,0.0,31.4,0.0,0.0,0.0,0.0,86.9,84.3,85.1,0.0,0.0,68.6,0.0,0.0,0.0,0.0,99.8,117.3,78.2,0.0,0.0,18.7,0.7,0.0,119.85,7194.0,10.0,2.0,0.0,3.0,265.0,52.0,0.0,73.0,3.5
2025-05-22,0.0,0.0,10.2,9.7,3.8,0.0,0.0,5.4,8.1,0.0,0.0,0.0,13.9,15.2,1.2,0.0,0.0,8.4,0.1,0.0,0.0,0.0,5.8,13.8,25.0,0.0,0.0,17.9,0.0,0.0,0.0,0.0,94.2,86.2,75.0,0.0,0.0,82.1,100.0,0.0,0.0,0.0,142.7,148.4,4.5,0.0,0.0,45.5,1.8,0.0,119.85,12999.0,10.0,2.0,0.0,4.0,524.0,69.0,0.0,129.0,2.7
2025-05-23,0.0,0.0,9.7,9.6,5.7,0.0,0.0,4.7,4.7,0.0,0.0,0.0,13.4,17.2,1.7,0.0,0.0,8.3,0.5,0.0,0.0,0.0,10.4,15.1,35.3,0.0,0.0,28.9,20.0,0.0,0.0,0.0,89.6,84.9,64.7,0.0,0.0,71.1,80.0,0.0,0.0,0.0,131.7,166.3,10.7,0.0,0.0,39.6,2.9,0.0,212.925,10755.0,10.0,2.0,0.0,3.0,458.0,82.0,0.0,71.0,1.3
2025-05-24,0.0,0.0,8.5,9.3,7.4,0.0,0.0,4.9,8.0,0.0,0.0,0.0,9.0,19.8,5.3,0.0,0.0,5.7,2.3,0.0,0.0,0.0,23.3,15.7,24.5,0.0,0.0,26.3,17.4,0.0,0.0,0.0,76.7,84.3,75.5,0.0,0.0,73.7,82.6,0.0,0.0,0.0,77.4,184.7,39.8,0.0,0.0,28.3,18.5,0.0,283.05,13593.0,11.0,2.0,0.0,2.0,596.0,87.0,0.0,95.0,0.0
2025-05-25,0.0,0.0,7.6,8.9,8.1,0.0,0.0,4.1,0.0,0.0,0.0,0.0,8.9,12.9,12.3,0.0,0.0,5.9,0.0,0.0,0.0,0.0,28.1,16.3,15.4,0.0,0.0,37.3,0.0,0.0,0.0,0.0,71.9,83.7,84.6,0.0,0.0,62.7,0.0,0.0,0.0,0.0,68.1,115.7,99.4,0.0,0.0,25.0,0.0,0.0,102.0,6873.0,10.0,2.0,0.0,2.0,267.0,52.0,0.0,60.0,0.0
2025-05-26,0.0,0.0,5.9,8.9,9.1,0.0,0.0,2.2,5.2,0.0,0.0,0.0,12.4,13.3,6.0,0.0,0.0,2.9,7.2,0.0,0.0,0.0,50.8,17.3,8.3,0.0,0.0,65.5,34.7,0.0,0.0,0.0,49.2,82.7,91.7,0.0,0.0,34.5,65.3,0.0,0.0,0.0,74.3,119.9,55.7,0.0,0.0,6.6,37.8,0.0,141.52499999999998,11682.0,11.0,2.0,0.0,2.0,553.0,77.0,0.0,57.0,2.0
2025-05-27,0.0,0.0,6.3,8.8,6.8,0.0,0.0,4.2,6.7,0.0,0.0,0.0,10.3,12.5,5.3,0.0,0.0,1.3,4.9,0.0,0.0,0.0,48.5,16.8,26.4,0.0,0.0,38.5,22.4,0.0,0.0,0.0,51.5,83.2,73.6,0.0,0.0,61.5,77.6,0.0,0.0,0.0,64.8,110.9,36.9,0.0,0.0,6.1,33.1,0.0,186.15,5310.0,10.0,1.0,0.0,2.0,296.0,16.0,0.0,18.0,8.1
2025-05-28,0.0,0.0,7.8,9.3,8.6,0.0,0.0,5.0,7.8,0.0,0.0,0.0,15.1,14.7,15.2,0.0,0.0,8.4,8.8,0.0,0.0,0.0,33.8,13.6,12.5,0.0,0.0,28.6,13.6,0.0,0.0,0.0,66.2,86.4,87.5,0.0,0.0,71.4,86.4,0.0,0.0,0.0,118.2,136.6,132.5,0.0,0.0,42.4,69.8,0.0,328.95,10083.0,11.0,1.0,0.0,1.0,512.0,45.0,0.0,49.0,0.0
2025-05-29,0.0,0.0,7.2,8.3,8.0,0.0,0.0,5.1,6.9,0.0,0.0,0.0,18.7,17.3,18.5,0.0,0.0,3.6,6.3,0.0,0.0,0.0,33.2,20.8,18.9,0.0,0.0,27.8,25.4,0.0,0.0,0.0,66.8,79.2,81.1,0.0,0.0,72.2,74.6,0.0,0.0,0.0,134.4,145.7,148.3,0.0,0.0,18.7,44.1,0.0,365.925,8871.0,12.0,1.0,0.0,1.0,450.0,31.0,0.0,51.0,0.0
2025-05-30,0.0,0.0,6.7,7.9,7.9,0.0,0.0,5.6,7.5,0.0,0.0,0.0,14.9,14.6,14.8,0.0,0.0,3.5,6.5,0.0,0.0,0.0,40.3,23.3,20.3,0.0,0.0,20.0,16.9,0.0,0.0,0.0,59.7,76.7,79.7,0.0,0.0,80.0,83.1,0.0,0.0,0.0,100.3,116.5,117.2,0.0,0.0,20.6,50.1,0.0,395.25,7482.0,10.0,1.0,0.0,1.0,397.0,22.0,0.0,37.0,8.8
2025-05-31,0.0,0.0,7.4,8.3,7.2,0.0,0.0,6.7,6.9,0.0,0.0,0.0,18.1,18.5,12.6,0.0,0.0,0.7,6.7,0.0,0.0,0.0,30.9,24.3,23.8,0.0,0.0,0.0,28.4,0.0,0.0,0.0,69.1,75.7,76.2,0.0,0.0,100.0,71.6,0.0,0.0,0.0,133.5,153.7,91.4,0.0,0.0,5.3,47.5,0.0,275.4,9037.5,10.0,1.0,0.0,1.0,436.9,45.0,0.0,52.0,0.2
